"TOA5","CR1000X","CR1000X","23029","CR1000X.Std.04.02","CPU:144937 Texas A&M.CR1X","26106","Table10"
"TIMESTAMP","RECORD","AWS","AWD","SIG","Gust","AvgAT","AvgRH","AvgBP","AvgSR","RNTtl","RNDAY","LTemp","Batt"
"TS","RN","m/sec","Deg","Deg","m/sec","Deg_C","%RH","mbar","Wm2","Inch","Inch","Deg_C","Vdc"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg","Avg","Tot","Smp","Max","Min"
"2012-12-11 15:50:00",0,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,25.25,12.03
"2012-12-11 16:00:00",1,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,25.15,12.03
"2012-12-11 16:10:00",2,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,24.92,12.03
"2012-12-11 16:20:00",3,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,24.76,12.03
"2012-12-11 16:30:00",4,0,0,0,0,-51.33,"NAN","NAN",0.004,0,0,24.75,12.03
"2012-12-11 16:40:00",5,0,0,0,0,-51.33,"NAN","NAN",0.004,0,0,24.62,12.03
"2012-12-11 16:50:00",6,0,0,0,0,-51.33,"NAN","NAN",0.004,0,0,24.49,12.03
"2012-12-11 17:00:00",7,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,24.38,12.03
"2012-12-11 17:10:00",8,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,24.28,12.03
"2012-12-11 17:20:00",9,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,24.19,12.03
"2012-12-11 17:30:00",10,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,24.12,12.03
"2012-12-11 17:40:00",11,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,24.05,12.03
"2012-12-11 17:50:00",12,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.99,12.03
"2012-12-11 18:00:00",13,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.93,12.03
"2012-12-11 18:10:00",14,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.88,12.03
"2012-12-11 18:20:00",15,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.83,12.03
"2012-12-11 18:30:00",16,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.8,12.03
"2012-12-11 18:40:00",17,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.76,12.03
"2012-12-11 18:50:00",18,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.73,12.03
"2012-12-11 19:00:00",19,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.71,12.03
"2012-12-11 19:10:00",20,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.69,12.03
"2012-12-11 19:20:00",21,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.68,12.03
"2012-12-11 19:30:00",22,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.68,12.03
"2012-12-11 19:40:00",23,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.67,12.03
"2012-12-11 19:50:00",24,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.66,12.03
"2012-12-11 20:00:00",25,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.65,12.03
"2012-12-11 20:10:00",26,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.65,12.03
"2012-12-11 20:20:00",27,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.64,12.03
"2012-12-11 20:30:00",28,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.63,12.03
"2012-12-11 20:40:00",29,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.62,12.03
"2012-12-11 20:50:00",30,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.62,12.03
"2012-12-11 21:00:00",31,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.61,12.03
"2012-12-11 21:10:00",32,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.6,12.03
"2012-12-11 21:20:00",33,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.6,12.03
"2012-12-11 21:30:00",34,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.59,12.03
"2012-12-11 21:40:00",35,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.59,12.03
"2012-12-11 21:50:00",36,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.58,12.03
"2012-12-11 22:00:00",37,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.58,12.03
"2012-12-11 22:10:00",38,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.62,12.03
"2012-12-11 22:20:00",39,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.71,12.03
"2012-12-11 22:30:00",40,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.8,12.03
"2012-12-11 22:40:00",41,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.82,12.03
"2012-12-11 22:50:00",42,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.83,12.03
"2012-12-11 23:00:00",43,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.83,12.03
"2012-12-11 23:10:00",44,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.83,12.03
"2012-12-11 23:20:00",45,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.82,12.03
"2012-12-11 23:30:00",46,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.8,12.03
"2012-12-11 23:40:00",47,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.79,12.03
"2012-12-11 23:50:00",48,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.77,12.03
"2012-12-12 00:00:00",49,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.76,12.03
"2012-12-12 00:10:00",50,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.74,12.03
"2012-12-12 00:20:00",51,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.72,12.03
"2012-12-12 00:30:00",52,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.7,12.03
"2012-12-12 00:40:00",53,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.7,12.03
"2012-12-12 00:50:00",54,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.69,12.03
"2012-12-12 01:00:00",55,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.67,12.03
"2012-12-12 01:10:00",56,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.66,12.03
"2012-12-12 01:20:00",57,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.64,12.03
"2012-12-12 01:30:00",58,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.62,12.03
"2012-12-12 01:40:00",59,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.61,12.03
"2012-12-12 01:50:00",60,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.6,12.03
"2012-12-12 02:00:00",61,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.6,12.03
"2012-12-12 02:10:00",62,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.59,12.03
"2012-12-12 02:20:00",63,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.58,12.03
"2012-12-12 02:30:00",64,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.58,12.03
"2012-12-12 02:40:00",65,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.58,12.03
"2012-12-12 02:50:00",66,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.58,12.03
"2012-12-12 03:00:00",67,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.58,12.03
"2012-12-12 03:10:00",68,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.58,12.03
"2012-12-12 03:20:00",69,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.59,12.03
"2012-12-12 03:30:00",70,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.59,12.03
"2012-12-12 03:40:00",71,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.6,12.03
"2012-12-12 03:50:00",72,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.61,12.03
"2012-12-12 04:00:00",73,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.61,12.03
"2012-12-12 04:10:00",74,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.62,12.03
"2012-12-12 04:20:00",75,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.63,12.03
"2012-12-12 04:30:00",76,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.63,12.03
"2012-12-12 04:40:00",77,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.64,12.03
"2012-12-12 04:50:00",78,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.64,12.03
"2012-12-12 05:00:00",79,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.64,12.03
"2012-12-12 05:10:00",80,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.65,12.03
"2012-12-12 05:20:00",81,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.65,12.03
"2012-12-12 05:30:00",82,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.65,12.03
"2012-12-12 05:40:00",83,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.65,12.03
"2012-12-12 05:50:00",84,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.65,12.03
"2012-12-12 06:00:00",85,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.65,12.03
"2012-12-12 06:10:00",86,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.64,12.03
"2012-12-12 06:20:00",87,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.64,12.03
"2012-12-12 06:30:00",88,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.63,12.03
"2012-12-12 06:40:00",89,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.62,12.03
"2012-12-12 06:50:00",90,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.61,12.03
"2012-12-12 07:00:00",91,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.59,12.03
"2012-12-12 07:10:00",92,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.58,12.03
"2012-12-12 07:20:00",93,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.57,12.03
"2012-12-12 07:30:00",94,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.55,12.03
"2012-12-12 07:40:00",95,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.54,12.03
"2012-12-12 07:50:00",96,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.52,12.03
"2012-12-12 08:00:00",97,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.51,12.03
"2012-12-12 08:10:00",98,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.5,12.03
"2012-12-12 08:20:00",99,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.49,12.03
"2012-12-12 08:30:00",100,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.48,12.03
"2012-12-12 08:40:00",101,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.47,12.03
"2012-12-12 08:50:00",102,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.45,12.03
"2012-12-12 09:00:00",103,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.45,12.03
"2012-12-12 09:10:00",104,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.44,12.03
"2012-12-12 09:20:00",105,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.43,12.03
"2012-12-12 09:30:00",106,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.42,12.03
"2012-12-12 09:40:00",107,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.41,12.03
"2012-12-12 09:50:00",108,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.4,12.03
"2012-12-12 10:00:00",109,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.4,12.03
"2012-12-12 10:10:00",110,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.39,12.03
"2012-12-12 10:20:00",111,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.38,12.03
"2012-12-12 10:30:00",112,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.38,12.03
"2012-12-12 10:40:00",113,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.37,12.03
"2012-12-12 10:50:00",114,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.37,12.03
"2012-12-12 11:00:00",115,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.36,12.03
"2012-12-12 11:10:00",116,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.36,12.03
"2012-12-12 11:20:00",117,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.36,12.03
"2012-12-12 11:30:00",118,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.35,12.03
"2012-12-12 11:40:00",119,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.35,12.03
"2012-12-12 11:50:00",120,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.35,12.03
"2012-12-12 12:00:00",121,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.34,12.03
"2012-12-12 12:10:00",122,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.34,12.03
"2012-12-12 12:20:00",123,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.33,12.03
"2012-12-12 12:30:00",124,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.33,12.03
"2012-12-12 12:40:00",125,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.33,12.03
"2012-12-12 12:50:00",126,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.32,12.03
"2012-12-12 13:00:00",127,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.32,12.03
"2012-12-12 13:10:00",128,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.32,12.03
"2012-12-12 13:20:00",129,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.31,12.03
"2012-12-12 13:30:00",130,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.31,12.03
"2012-12-12 13:40:00",131,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.3,12.03
"2012-12-12 13:50:00",132,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.3,12.03
"2012-12-12 14:00:00",133,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.29,12.03
"2012-12-12 14:10:00",134,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.29,12.03
"2012-12-12 14:20:00",135,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.29,12.03
"2012-12-12 14:30:00",136,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.28,12.03
"2012-12-12 14:40:00",137,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.28,12.03
"2012-12-12 14:50:00",138,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.28,12.03
"2012-12-12 15:00:00",139,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.28,12.03
"2012-12-12 15:10:00",140,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.28,12.03
"2012-12-12 15:20:00",141,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.28,12.03
"2012-12-12 15:30:00",142,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.28,12.03
"2012-12-12 15:40:00",143,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.27,12.03
"2012-12-12 15:50:00",144,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.27,12.03
"2012-12-12 16:00:00",145,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.27,12.03
"2012-12-12 16:10:00",146,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.27,12.03
"2012-12-12 16:20:00",147,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.27,12.03
"2012-12-12 16:30:00",148,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.26,12.03
"2012-12-12 16:40:00",149,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.26,12.03
"2012-12-12 16:50:00",150,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.26,12.03
"2012-12-12 17:00:00",151,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.26,12.03
"2012-12-12 17:10:00",152,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.26,12.03
"2012-12-12 17:20:00",153,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.25,12.03
"2012-12-12 17:30:00",154,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.25,12.03
"2012-12-12 17:40:00",155,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.25,12.03
"2012-12-12 17:50:00",156,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.25,12.03
"2012-12-12 18:00:00",157,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.24,12.03
"2012-12-12 18:10:00",158,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.24,12.03
"2012-12-12 18:20:00",159,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.24,12.03
"2012-12-12 18:30:00",160,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.24,12.03
"2012-12-12 18:40:00",161,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.23,12.03
"2012-12-12 18:50:00",162,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.23,12.03
"2012-12-12 19:00:00",163,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.23,12.03
"2012-12-12 19:10:00",164,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.23,12.03
"2012-12-12 19:20:00",165,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.22,12.03
"2012-12-12 19:30:00",166,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.22,12.03
"2012-12-12 19:40:00",167,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.22,12.03
"2012-12-12 19:50:00",168,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.21,12.03
"2012-12-12 20:00:00",169,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.21,12.03
"2012-12-12 20:10:00",170,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.2,12.03
"2012-12-12 20:20:00",171,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.2,12.03
"2012-12-12 20:30:00",172,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.19,12.03
"2012-12-12 20:40:00",173,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.19,12.03
"2012-12-12 20:50:00",174,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.19,12.03
"2012-12-12 21:00:00",175,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.19,12.03
"2012-12-12 21:10:00",176,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.19,12.03
"2012-12-12 21:20:00",177,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.19,12.03
"2012-12-12 21:30:00",178,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.19,12.03
"2012-12-12 21:40:00",179,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.2,12.03
"2012-12-12 21:50:00",180,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.2,12.03
"2012-12-12 22:00:00",181,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.2,12.03
"2012-12-12 22:10:00",182,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.21,12.03
"2012-12-12 22:20:00",183,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.21,12.03
"2012-12-12 22:30:00",184,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.22,12.03
"2012-12-12 22:40:00",185,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.23,12.03
"2012-12-12 22:50:00",186,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.24,12.03
"2012-12-12 23:00:00",187,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.24,12.03
"2012-12-12 23:10:00",188,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.25,12.03
"2012-12-12 23:20:00",189,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.26,12.03
"2012-12-12 23:30:00",190,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.27,12.03
"2012-12-12 23:40:00",191,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.28,12.03
"2012-12-12 23:50:00",192,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.29,12.03
"2012-12-13 00:00:00",193,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.29,12.03
"2012-12-13 00:10:00",194,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.3,12.03
"2012-12-13 00:20:00",195,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.31,12.03
"2012-12-13 00:30:00",196,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.33,12.03
"2012-12-13 00:40:00",197,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.34,12.03
"2012-12-13 00:50:00",198,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.36,12.03
"2012-12-13 01:00:00",199,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.37,12.03
"2012-12-13 01:10:00",200,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.38,12.03
"2012-12-13 01:20:00",201,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.39,12.03
"2012-12-13 01:30:00",202,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.4,12.03
"2012-12-13 01:40:00",203,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.41,12.03
"2012-12-13 01:50:00",204,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.42,12.03
"2012-12-13 02:00:00",205,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.43,12.03
"2012-12-13 02:10:00",206,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.44,12.03
"2012-12-13 02:20:00",207,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.45,12.03
"2012-12-13 02:30:00",208,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.46,12.03
"2012-12-13 02:40:00",209,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.47,12.03
"2012-12-13 02:50:00",210,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.47,12.03
"2012-12-13 03:00:00",211,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.48,12.03
"2012-12-13 03:10:00",212,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.49,12.03
"2012-12-13 03:20:00",213,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.5,12.03
"2012-12-13 03:30:00",214,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.5,12.03
"2012-12-13 03:40:00",215,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.51,12.03
"2012-12-13 03:50:00",216,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.52,12.03
"2012-12-13 04:00:00",217,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.53,12.03
"2012-12-13 04:10:00",218,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.55,12.03
"2012-12-13 04:20:00",219,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.56,12.03
"2012-12-13 04:30:00",220,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.58,12.03
"2012-12-13 04:40:00",221,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.59,12.03
"2012-12-13 04:50:00",222,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.61,12.03
"2012-12-13 05:00:00",223,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.62,12.03
"2012-12-13 05:10:00",224,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.63,12.03
"2012-12-13 05:20:00",225,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.63,12.03
"2012-12-13 05:30:00",226,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.63,12.03
"2012-12-13 05:40:00",227,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.63,12.03
"2012-12-13 05:50:00",228,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.61,12.03
"2012-12-13 06:00:00",229,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.59,12.03
"2012-12-13 06:10:00",230,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.56,12.03
"2012-12-13 06:20:00",231,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.55,12.03
"2012-12-13 06:30:00",232,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.54,12.03
"2012-12-13 06:40:00",233,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.55,12.03
"2012-12-13 06:50:00",234,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.55,12.03
"2012-12-13 07:00:00",235,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.56,12.03
"2012-12-13 07:10:00",236,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.57,12.03
"2012-12-13 07:20:00",237,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.57,12.03
"2012-12-13 07:30:00",238,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.58,12.03
"2012-12-13 07:40:00",239,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.58,12.03
"2012-12-13 07:50:00",240,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.59,12.03
"2012-12-13 08:00:00",241,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.59,12.03
"2012-12-13 08:10:00",242,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.59,12.03
"2012-12-13 08:20:00",243,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.6,12.03
"2012-12-13 08:30:00",244,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.6,12.03
"2012-12-13 08:40:00",245,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.6,12.03
"2012-12-13 08:50:00",246,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.6,12.03
"2012-12-13 09:00:00",247,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.6,12.03
"2012-12-13 09:10:00",248,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.6,12.03
"2012-12-13 09:20:00",249,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.6,12.03
"2012-12-13 09:30:00",250,0,0,0,0,-51.33,"NAN","NAN",0.002,0,0,23.6,12.03
"2012-12-13 09:40:00",251,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.6,12.03
"2012-12-13 09:50:00",252,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.6,12.03
"2012-12-13 10:00:00",253,0,0,0,0,-51.33,"NAN","NAN",0.003,0,0,23.61,12.03
